前项,后项,支持度,置信度,提升度
迪奥（Dior/CD）香水女士 迪奥粉红魅惑香水女士100ml,"安娜苏香水, 菲拉格慕香水",0.023681558616056433,0.1514500537056928,1.3030832655544726
"安娜苏香水, 菲拉格慕香水",迪奥（Dior/CD）香水女士 迪奥粉红魅惑香水女士100ml,0.023681558616056433,0.203757225433526,1.3030832655544724
"安娜苏香水, 雅芳香氛喷雾香水50ml 送小黑裙身体乳香氛香水 小黑裙50ML送小黑裙身体乳",迪奥香水,0.02435337588176016,0.36895674300254444,1.302946884838167
迪奥香水,"安娜苏香水, 雅芳香氛喷雾香水50ml 送小黑裙身体乳香氛香水 小黑裙50ML送小黑裙身体乳",0.02435337588176016,0.0860023724792408,1.302946884838167
迪奥香水,"卡文克莱香水, 博柏利香水",0.05626469600268727,0.19869513641755635,1.302897403337148
"卡文克莱香水, 博柏利香水",迪奥香水,0.05626469600268727,0.368942731277533,1.3028974033371479
"卡文克莱香水, 阿玛尼Gio寄情水男士淡香水 50ML",迪奥香水,0.030231776956667785,0.3688524590163934,1.3025786126830405
迪奥香水,"卡文克莱香水, 阿玛尼Gio寄情水男士淡香水 50ML",0.030231776956667785,0.10676156583629892,1.3025786126830405
"安娜苏香水, 祖玛珑香水",Gucci古驰花之舞花园系列女香之 栀子花/柑橘/紫罗兰等 -30ml栀子花正装,0.02435337588176016,0.20451339915373765,1.3023238273383464
Gucci古驰花之舞花园系列女香之 栀子花/柑橘/紫罗兰等 -30ml栀子花正装,"安娜苏香水, 祖玛珑香水",0.02435337588176016,0.1550802139037433,1.3023238273383464
"博柏利香水, Chanel香奈儿香水女士淡香氛 粉色邂逅香水100ml",卡文克莱香水,0.03107154853879745,0.6125827814569537,1.3021484758281692
卡文克莱香水,"博柏利香水, Chanel香奈儿香水女士淡香氛 粉色邂逅香水100ml",0.03107154853879745,0.06604784005712246,1.3021484758281692
"卡文克莱香水, 意大利原装进口Bvlgari宝格丽女士香水持久淡香氛 紫金纯香65ml",菲拉格慕香水,0.03140745717164931,0.36100386100386106,1.3018879396832155
菲拉格慕香水,"卡文克莱香水, 意大利原装进口Bvlgari宝格丽女士香水持久淡香氛 紫金纯香65ml",0.03140745717164931,0.11326468806783768,1.3018879396832155
"兰蔻香水, Chanel香奈儿香水女士淡香氛 粉色邂逅香水100ml",卡文克莱香水,0.031575411488075245,0.6123778501628665,1.3017128596464502
卡文克莱香水,"兰蔻香水, Chanel香奈儿香水女士淡香氛 粉色邂逅香水100ml",0.031575411488075245,0.06711888611210282,1.30171285964645
Chanel香奈儿香水女士淡香氛 粉色邂逅香水100ml,"卡文克莱香水, 博柏利香水",0.03107154853879745,0.1984978540772532,1.301603770017583
"卡文克莱香水, 博柏利香水",Chanel香奈儿香水女士淡香氛 粉色邂逅香水100ml,0.03107154853879745,0.20374449339207046,1.301603770017583
祖玛珑香水,"迪奥香水, 兰蔻香水",0.03426268055089016,0.12106824925816025,1.3011558774062926
"迪奥香水, 兰蔻香水",祖玛珑香水,0.03426268055089016,0.3682310469314079,1.3011558774062923
"安娜苏香水, 卡文克莱香水",宝格丽女士香水,0.040309035942223716,0.21108179419525064,1.3010155306817002
宝格丽女士香水,"安娜苏香水, 卡文克莱香水",0.040309035942223716,0.2484472049689441,1.3010155306817002
"安娜苏香水, 菲拉格慕香水",古驰GUCCI女士香水 罪爱淡香氛 古驰罪爱75ml,0.022169969768223042,0.1907514450867052,1.3009554456428898
古驰GUCCI女士香水 罪爱淡香氛 古驰罪爱75ml,"安娜苏香水, 菲拉格慕香水",0.022169969768223042,0.15120274914089346,1.3009554456428898
卡文克莱香水," CHANEL香奈儿邂逅机会EDP女士香水100ml 黄色机遇持久浓香 , 菲拉格慕香水",0.03123950285522338,0.06640485540878259,1.3005740431049064
" CHANEL香奈儿邂逅机会EDP女士香水100ml 黄色机遇持久浓香 , 菲拉格慕香水",卡文克莱香水,0.03123950285522338,0.611842105263158,1.3005740431049062
宝格丽女士香水,"卡文克莱香水, 迪奥香水",0.031575411488075245,0.1946169772256729,1.3005044695865953
"卡文克莱香水, 迪奥香水",宝格丽女士香水,0.031575411488075245,0.21099887766554434,1.3005044695865953
"迪奥香水, 意大利原装进口Bvlgari宝格丽女士香水持久淡香氛 紫金纯香65ml",卡文克莱香水,0.03174336580450118,0.6116504854368933,1.3001667227030569
卡文克莱香水,"迪奥香水, 意大利原装进口Bvlgari宝格丽女士香水持久淡香氛 紫金纯香65ml",0.03174336580450118,0.06747590146376294,1.3001667227030567
"浪凡香水, 卡文克莱香水",博柏利香水,0.030399731273093717,0.37166324435318276,1.300166249635047
博柏利香水,"浪凡香水, 卡文克莱香水",0.030399731273093717,0.10634547591069328,1.3001662496350468
"【跨新年抢先购】精美礼盒晨露女士香水50ml持久清新淡香海洋香调 绿色, 兰蔻香水",安娜苏香水,0.024857238831037957,0.49498327759197325,1.3000134251356898
安娜苏香水,"【跨新年抢先购】精美礼盒晨露女士香水50ml持久清新淡香海洋香调 绿色, 兰蔻香水",0.024857238831037957,0.06528451698279665,1.3000134251356898
"卡文克莱香水, LANVIN浪凡我愿意女士香水/Marry me嫁给我 -30ml",博柏利香水,0.02989586832381592,0.37160751565762007,1.2999712974297708
博柏利香水,"卡文克莱香水, LANVIN浪凡我愿意女士香水/Marry me嫁给我 -30ml",0.02989586832381592,0.10458284371327849,1.2999712974297706
博士淡香水,阿玛尼Gio寄情水男士淡香水 50ML,0.033254954652334565,0.20625000000000002,1.299484126984127
阿玛尼Gio寄情水男士淡香水 50ML,博士淡香水,0.033254954652334565,0.20952380952380953,1.299484126984127
"卡文克莱香水, 迪奥香水",迪奥（Dior/CD）香水女士 迪奥粉红魅惑香水女士100ml,0.030399731273093717,0.2031425364758698,1.2991521613075496
迪奥（Dior/CD）香水女士 迪奥粉红魅惑香水女士100ml,"卡文克莱香水, 迪奥香水",0.030399731273093717,0.1944146079484425,1.2991521613075496
"安娜苏香水, 兰蔻香水",CK因为你香水IN2U喜欢你50ml/100ml/150ml等 -因为你女香100ml,0.023681558616056433,0.1939477303988996,1.298948016642349
CK因为你香水IN2U喜欢你50ml/100ml/150ml等 -因为你女香100ml,"安娜苏香水, 兰蔻香水",0.023681558616056433,0.15860517435320584,1.2989480166423488
"专柜正品chanel香奈儿coco可可小姐香水女士香氛 摩登coco浓香EDP100ml, 博柏利香水",迪奥香水,0.02032247228753779,0.3677811550151976,1.2987953718626846
迪奥香水,"专柜正品chanel香奈儿coco可可小姐香水女士香氛 摩登coco浓香EDP100ml, 博柏利香水",0.02032247228753779,0.07176749703440094,1.2987953718626843
"安娜苏香水, Dior迪奥女士香水Q版5ml小样  香水身体乳  礼盒包装 送手提袋 四件装 白色礼盒",卡文克莱香水,0.041148807524353376,0.6109725685785535,1.2987256955789745
卡文克莱香水,"安娜苏香水, Dior迪奥女士香水Q版5ml小样  香水身体乳  礼盒包装 送手提袋 四件装 白色礼盒",0.041148807524353376,0.08746876115672973,1.2987256955789745
"安娜苏香水, 迪奥香水",LANVIN浪凡我愿意女士香水/Marry me嫁给我 -30ml,0.02435337588176016,0.19999999999999998,1.2985823336968376
LANVIN浪凡我愿意女士香水/Marry me嫁给我 -30ml,"安娜苏香水, 迪奥香水",0.02435337588176016,0.15812431842966193,1.2985823336968374
卡文克莱香水,"安娜苏香水, 迪奥香水, 菲拉格慕香水",0.026368827678871345,0.05605141021063905,1.2985606863585406
"安娜苏香水, 迪奥香水, 菲拉格慕香水",卡文克莱香水,0.026368827678871345,0.6108949416342412,1.2985606863585404
Dior克丽丝汀迪奥女士香水 持久淡香氛 真我EDP浓香50ml(京东发货), CHANEL香奈儿邂逅机会EDP女士香水100ml 黄色机遇持久浓香 ,0.031575411488075245,0.20106951871657755,1.298446761863886
 CHANEL香奈儿邂逅机会EDP女士香水100ml 黄色机遇持久浓香 ,Dior克丽丝汀迪奥女士香水 持久淡香氛 真我EDP浓香50ml(京东发货),0.031575411488075245,0.20390455531453364,1.298446761863886
卡文克莱香水,"古驰香水, 兰蔻香水",0.032415183070204905,0.06890396287040343,1.2982727687670317
"古驰香水, 兰蔻香水",卡文克莱香水,0.032415183070204905,0.6107594936708861,1.2982727687670317
"美奥迪菲MYOSOTIS 豪华装法国女士香水夜用30ml清新持久淡香买一送7 红唇豪华版30毫升, 安娜苏香水",祖玛珑香水,0.025361101780315753,0.3673965936739659,1.2982073108218355
祖玛珑香水,"美奥迪菲MYOSOTIS 豪华装法国女士香水夜用30ml清新持久淡香买一送7 红唇豪华版30毫升, 安娜苏香水",0.025361101780315753,0.08961424332344213,1.2982073108218355
兰蔻香水,"卡文克莱香水, Dior迪奥女士香水Q版5ml小样  香水身体乳  礼盒包装 送手提袋 四件装 白色礼盒",0.03123950285522338,0.1103202846975089,1.2981165515592255
"卡文克莱香水, Dior迪奥女士香水Q版5ml小样  香水身体乳  礼盒包装 送手提袋 四件装 白色礼盒",兰蔻香水,0.03123950285522338,0.36758893280632415,1.2981165515592252
Chanel香奈儿香水女士淡香氛 粉色邂逅香水100ml,专柜正品chanel香奈儿coco可可小姐香水女士香氛 摩登coco浓香EDP100ml,0.032415183070204905,0.20708154506437768,1.297856336119268
专柜正品chanel香奈儿coco可可小姐香水女士香氛 摩登coco浓香EDP100ml,Chanel香奈儿香水女士淡香氛 粉色邂逅香水100ml,0.032415183070204905,0.20315789473684212,1.297856336119268
菲拉格慕香水,"美奥迪菲MYOSOTIS 豪华装法国女士香水夜用30ml清新持久淡香买一送7 红唇豪华版30毫升, 卡文克莱香水",0.030399731273093717,0.10963052695336159,1.2976941500602681
"美奥迪菲MYOSOTIS 豪华装法国女士香水夜用30ml清新持久淡香买一送7 红唇豪华版30毫升, 卡文克莱香水",菲拉格慕香水,0.030399731273093717,0.3598409542743538,1.2976941500602681
菲拉格慕香水,"卡文克莱香水, 普拉达香水",0.02888814242526033,0.1041792852816475,1.2976641518136594
"卡文克莱香水, 普拉达香水",菲拉格慕香水,0.02888814242526033,0.3598326359832636,1.2976641518136594
"Gucci古驰花之舞花园系列女香之 栀子花/柑橘/紫罗兰等 -30ml栀子花正装, 博柏利香水",安娜苏香水,0.02804837084313067,0.4940828402366864,1.2976485358488006
安娜苏香水,"Gucci古驰花之舞花园系列女香之 栀子花/柑橘/紫罗兰等 -30ml栀子花正装, 博柏利香水",0.02804837084313067,0.07366563740626379,1.2976485358488006
博士淡香水,Chanel香奈儿香水女士淡香氛 粉色邂逅香水100ml,0.03275109170305677,0.203125,1.2976461909871244
Chanel香奈儿香水女士淡香氛 粉色邂逅香水100ml,博士淡香水,0.03275109170305677,0.20922746781115878,1.2976461909871244
祖玛珑香水,"卡文克莱香水, 雅芳香氛喷雾香水50ml 送小黑裙身体乳香氛香水 小黑裙50ML送小黑裙身体乳",0.02972791400738999,0.10504451038575667,1.2975830183336001
"卡文克莱香水, 雅芳香氛喷雾香水50ml 送小黑裙身体乳香氛香水 小黑裙50ML送小黑裙身体乳",祖玛珑香水,0.02972791400738999,0.3672199170124481,1.2975830183336001
迪奥香水,"美奥迪菲MYOSOTIS 豪华装法国女士香水夜用30ml清新持久淡香买一送7 红唇豪华版30毫升, 安娜苏香水",0.025361101780315753,0.08956109134045076,1.2974373183480383
"美奥迪菲MYOSOTIS 豪华装法国女士香水夜用30ml清新持久淡香买一送7 红唇豪华版30毫升, 安娜苏香水",迪奥香水,0.025361101780315753,0.3673965936739659,1.2974373183480383
"安娜苏香水, 迪奥香水",雅芳香氛喷雾香水50ml 送小黑裙身体乳香氛香水 小黑裙50ML送小黑裙身体乳,0.02435337588176016,0.19999999999999998,1.2971677559912853
雅芳香氛喷雾香水50ml 送小黑裙身体乳香氛香水 小黑裙50ML送小黑裙身体乳,"安娜苏香水, 迪奥香水",0.02435337588176016,0.15795206971677558,1.2971677559912853
迪奥（Dior/CD）香水女士 迪奥粉红魅惑香水女士100ml, CHANEL香奈儿邂逅机会EDP女士香水100ml 黄色机遇持久浓香 ,0.03140745717164931,0.200859291084855,1.2970891747497038
 CHANEL香奈儿邂逅机会EDP女士香水100ml 黄色机遇持久浓香 ,迪奥（Dior/CD）香水女士 迪奥粉红魅惑香水女士100ml,0.03140745717164931,0.20281995661605207,1.2970891747497035
VERSACE范思哲晶钻 黑钻 幻影金钻 香恋明亮水晶5/30/50/90ml等 -晶钻30ml正装,"安娜苏香水, 博柏利香水",0.025697010413167617,0.1638115631691649,1.2969867647728828
"安娜苏香水, 博柏利香水",VERSACE范思哲晶钻 黑钻 幻影金钻 香恋明亮水晶5/30/50/90ml等 -晶钻30ml正装,0.025697010413167617,0.20345744680851063,1.2969867647728825
"安娜苏香水, 兰蔻香水", CHANEL香奈儿邂逅机会EDP女士香水100ml 黄色机遇持久浓香 ,0.024521330198186093,0.20082530949105917,1.2968697317893345
 CHANEL香奈儿邂逅机会EDP女士香水100ml 黄色机遇持久浓香 ,"安娜苏香水, 兰蔻香水",0.024521330198186093,0.15835140997830804,1.2968697317893343
卡文克莱香水,"Chanel/香奈儿香水小样 香奈儿邂逅绿粉黄色 coco小姐香水女士正品淡香 持久 邂逅白可可五号之水5件套, 博柏利香水",0.03258313738663084,0.06926097822206355,1.2967920262080703
"Chanel/香奈儿香水小样 香奈儿邂逅绿粉黄色 coco小姐香水女士正品淡香 持久 邂逅白可可五号之水5件套, 博柏利香水",卡文克莱香水,0.03258313738663084,0.610062893081761,1.2967920262080703
"卡文克莱香水, 【跨新年抢先购】精美礼盒晨露女士香水50ml持久清新淡香海洋香调 绿色",菲拉格慕香水,0.029224051058112193,0.359504132231405,1.296479468991996
菲拉格慕香水,"卡文克莱香水, 【跨新年抢先购】精美礼盒晨露女士香水50ml持久清新淡香海洋香调 绿色",0.029224051058112193,0.10539067231980619,1.2964794689919958
博士淡香水,【跨新年抢先购】精美礼盒晨露女士香水50ml持久清新淡香海洋香调 绿色,0.03191132012092711,0.19791666666666666,1.296365053171984
【跨新年抢先购】精美礼盒晨露女士香水50ml持久清新淡香海洋香调 绿色,博士淡香水,0.03191132012092711,0.20902090209020904,1.296365053171984
安娜苏香水,"Chanel香奈儿香水女士淡香氛 5号之水EDT淡香100ml(新版), 菲拉格慕香水",0.02586496472959355,0.06793118659020732,1.2963534774297898
"Chanel香奈儿香水女士淡香氛 5号之水EDT淡香100ml(新版), 菲拉格慕香水",安娜苏香水,0.02586496472959355,0.4935897435897436,1.2963534774297898
博柏利香水,"安娜苏香水, Chanel香奈儿香水女士淡香氛 粉色邂逅香水100ml",0.024521330198186093,0.08578143360752057,1.2963011565968972
"安娜苏香水, Chanel香奈儿香水女士淡香氛 粉色邂逅香水100ml",博柏利香水,0.024521330198186093,0.3705583756345178,1.2963011565968972
"卡文克莱香水, 迪奥香水",Chanel/香奈儿香水小样 香奈儿邂逅绿粉黄色 coco小姐香水女士正品淡香 持久 邂逅白可可五号之水5件套,0.032415183070204905,0.2166105499438833,1.296180114940584
Chanel/香奈儿香水小样 香奈儿邂逅绿粉黄色 coco小姐香水女士正品淡香 持久 邂逅白可可五号之水5件套,"卡文克莱香水, 迪奥香水",0.032415183070204905,0.19396984924623117,1.296180114940584
"Dior迪奥女士香水Q版5ml小样  香水身体乳  礼盒包装 送手提袋 四件装 白色礼盒, 祖玛珑香水",兰蔻香水,0.020154517971111858,0.3669724770642202,1.2959395779598855
兰蔻香水,"Dior迪奥女士香水Q版5ml小样  香水身体乳  礼盒包装 送手提袋 四件装 白色礼盒, 祖玛珑香水",0.020154517971111858,0.07117437722419928,1.2959395779598852
安娜苏香水,"Chanel香奈儿香水女士淡香氛 5号之水EDT淡香100ml(新版), 博柏利香水",0.02519314746388982,0.06616674018526687,1.2959104311285492
"Chanel香奈儿香水女士淡香氛 5号之水EDT淡香100ml(新版), 博柏利香水",安娜苏香水,0.02519314746388982,0.49342105263157887,1.295910431128549
"安娜苏香水, 迪奥香水",Chanel/香奈儿香水小样 香奈儿邂逅绿粉黄色 coco小姐香水女士正品淡香 持久 邂逅白可可五号之水5件套,0.026368827678871345,0.216551724137931,1.2958281060474786
Chanel/香奈儿香水小样 香奈儿邂逅绿粉黄色 coco小姐香水女士正品淡香 持久 邂逅白可可五号之水5件套,"安娜苏香水, 迪奥香水",0.026368827678871345,0.15778894472361807,1.2958281060474786
